0,0.00E+00,0,,,,,
2493.78,0.8642,3.8357,,,,,
2497.93,0.8506,3.8075,,,,,
2502.07,0.8372,3.7796,,,,,
2506.22,0.8238,3.7518,,,,,
2510.37,0.8105,3.7243,,,,,
2514.52,0.7973,3.697,,,,,
2518.67,0.7842,3.6698,,,,,
2522.82,0.7712,3.6429,,,,,
2526.97,0.7584,3.6162,,,,,
2531.12,0.7456,3.5897,,,,,
2535.27,0.733,3.5635,,,,,
2539.42,0.7205,3.5375,,,,,
2543.57,0.708,3.5116,,,,,
2547.72,0.6957,3.486,,,,,
2551.87,0.6834,3.4605,,,,,
2556.02,0.6713,3.4354,,,,,
2560.17,0.6592,3.4103,,,,,
2564.32,0.6474,3.3855,,,,,
2568.46,0.6356,3.3609,,,,,
2572.61,0.6239,3.3366,,,,,
2576.76,0.6122,3.3123,,,,,
2580.91,0.6007,3.2883,,,,,
2585.06,0.5893,3.2646,,,,,
2589.21,0.5781,3.241,,,,,
2593.36,0.5668,3.2176,,,,,
2597.51,0.5558,3.1945,,,,,
2601.66,0.5448,3.1715,,,,,
2605.81,0.5339,3.1487,,,,,
2609.96,0.5232,3.1262,,,,,
2614.11,0.5125,3.1038,,,,,
2618.26,0.502,3.0816,,,,,
2622.41,0.4915,3.0596,,,,,
2626.56,0.4812,3.0379,,,,,
2630.71,0.4709,3.0162,,,,,
2634.85,0.4608,2.9949,,,,,
2639,0.4508,2.9737,,,,,
2643.15,0.4408,2.9527,,,,,
2647.3,0.431,2.9319,,,,,
2651.45,0.4213,2.9112,,,,,
2655.6,0.4116,2.8908,,,,,
2659.75,0.4021,2.8705,,,,,
2663.9,0.3927,2.8505,,,,,
2668.05,0.3833,2.8305,,,,,
2672.2,0.3741,2.8108,,,,,
2676.35,0.365,2.7914,,,,,
2680.5,0.356,2.772,,,,,
2684.65,0.3471,2.7528,,,,,
2688.8,0.3382,2.7338,,,,,
2692.95,0.3295,2.715,,,,,
2697.1,0.3209,2.6965,,,,,
2701.24,0.3123,2.678,,,,,
2705.39,0.304,2.6597,,,,,
2709.54,0.2956,2.6416,,,,,
2713.69,0.2874,2.6237,,,,,
2717.84,0.2792,2.6059,,,,,
2721.99,0.2711,2.5882,,,,,
2726.14,0.2632,2.5709,,,,,
2730.29,0.2553,2.5536,,,,,
2734.44,0.2475,2.5365,,,,,
2738.59,0.2398,2.5195,,,,,
2742.74,0.2322,2.5027,,,,,
2746.89,0.2248,2.4861,,,,,
2751.04,0.2174,2.4697,,,,,
2755.19,0.2101,2.4534,,,,,
2759.34,0.2028,2.4372,,,,,
2763.49,0.1957,2.4212,,,,,
2767.63,0.1886,2.4053,,,,,
2771.78,0.1816,2.3896,,,,,
2775.93,0.1748,2.3741,,,,,
2780.08,0.168,2.3587,,,,,
2784.23,0.1613,2.3435,,,,,
2788.38,0.1546,2.3284,,,,,
2792.53,0.1482,2.3135,,,,,
2796.68,0.1417,2.2986,,,,,
2800.83,0.1353,2.284,,,,,
2804.98,0.129,2.2694,,,,,
2809.13,0.1228,2.255,,,,,
2813.28,0.1167,2.2408,,,,,
2817.43,0.1107,2.2267,,,,,
2821.58,0.1047,2.2127,,,,,
2825.73,0.0988,2.1988,,,,,
2829.88,0.093,2.1851,,,,,
2834.02,0.0873,2.1716,,,,,
2838.17,0.0817,2.1581,,,,,
2842.32,0.0761,2.1448,,,,,
2846.47,0.0706,2.1316,,,,,
2850.62,0.0652,2.1185,,,,,
2854.77,0.0599,2.1056,,,,,
2858.92,0.0546,2.0927,,,,,
2863.07,0.0494,2.08,,,,,
2867.22,0.0442,2.0674,,,,,
2871.37,0.0392,2.055,,,,,
2875.52,0.0342,2.0426,,,,,
2879.67,0.0294,2.0304,,,,,
2883.82,0.0245,2.0182,,,,,
2887.97,0.0197,2.0061,,,,,
2892.12,0.015,1.9943,,,,,
2896.27,0.0103,1.9824,,,,,
2900.41,0.0059,1.9708,,,,,
2904.56,0.0013,1.9592,,,,,
2908.71,-0.0031,1.9477,,,,,
2912.86,-0.0075,1.9364,,,,,
2917.01,-0.0118,1.925,,,,,
2921.16,-0.016,1.9139,,,,,
2925.31,-0.0202,1.9029,,,,,
2929.46,-0.0243,1.8919,,,,,
2933.61,-0.0284,1.881,,,,,
2937.76,-0.0324,1.8702,,,,,
2941.91,-0.0363,1.8595,,,,,
2946.06,-0.0402,1.8489,,,,,
2950.21,-0.044,1.8384,,,,,
2954.36,-0.0477,1.828,,,,,
2958.51,-0.0514,1.8177,,,,,
2962.66,-0.055,1.8075,,,,,
2966.8,-0.0586,1.7973,,,,,
2970.95,-0.0622,1.7872,,,,,
2975.1,-0.0656,1.7772,,,,,
2979.25,-0.069,1.7674,,,,,
2983.4,-0.0724,1.7575,,,,,
2987.55,-0.0757,1.7477,,,,,
2991.7,-0.0789,1.7381,,,,,
2995.85,-0.0822,1.7285,,,,,
3000,-0.0853,1.719,,,,,
3004.15,-0.0884,1.7096,,,,,
3008.3,-0.0914,1.7002,,,,,
3012.45,-0.0944,1.6909,,,,,
3016.6,-0.0974,1.6817,,,,,
3020.75,-0.1004,1.6725,,,,,
3024.9,-0.1032,1.6634,,,,,
3029.05,-0.106,1.6544,,,,,
3033.2,-0.1087,1.6454,,,,,
3037.34,-0.1114,1.6366,,,,,
3041.49,-0.1142,1.6277,,,,,
3045.64,-0.1168,1.6189,,,,,
3049.79,-0.1193,1.6102,,,,,
3053.94,-0.1219,1.6015,,,,,
3058.09,-0.1244,1.5929,,,,,
3062.24,-0.1268,1.5844,,,,,
3066.39,-0.1292,1.576,,,,,
3070.54,-0.1316,1.5675,,,,,
3074.69,-0.134,1.5591,,,,,
3078.84,-0.1362,1.5508,,,,,
3082.99,-0.1385,1.5425,,,,,
3087.14,-0.1407,1.5343,,,,,
3091.29,-0.1429,1.5261,,,,,
3095.44,-0.145,1.518,,,,,
3099.59,-0.1471,1.5099,,,,,
3103.73,-0.1492,1.5018,,,,,
3107.88,-0.1512,1.4938,,,,,
3112.03,-0.1532,1.4859,,,,,
3116.18,-0.1552,1.4779,,,,,
3120.33,-0.1571,1.47,,,,,
3124.48,-0.159,1.4622,,,,,
3128.63,-0.1608,1.4544,,,,,
3132.78,-0.1626,1.4467,,,,,
3136.93,-0.1644,1.4389,,,,,
3141.08,-0.1662,1.4311,,,,,
3145.23,-0.1679,1.4235,,,,,
3149.38,-0.1696,1.4159,,,,,
3153.53,-0.1712,1.4083,,,,,
3157.68,-0.1728,1.4007,,,,,
3161.83,-0.1744,1.3932,,,,,
3165.98,-0.176,1.3856,,,,,
3170.12,-0.1776,1.3781,,,,,
3174.27,-0.1791,1.3706,,,,,
3178.42,-0.1806,1.3632,,,,,
3182.57,-0.1821,1.3557,,,,,
3186.72,-0.1835,1.3482,,,,,
3190.87,-0.1849,1.3408,,,,,
3195.02,-0.1863,1.3335,,,,,
3199.17,-0.1877,1.3261,,,,,
3203.32,-0.189,1.3188,,,,,
3207.47,-0.1903,1.3114,,,,,
3211.62,-0.1916,1.3041,,,,,
3215.77,-0.1928,1.2968,,,,,
3219.92,-0.194,1.2895,,,,,
3224.07,-0.1953,1.2822,,,,,
3228.22,-0.1964,1.275,,,,,
3232.37,-0.1976,1.2676,,,,,
3236.51,-0.1988,1.2603,,,,,
3240.66,-0.1998,1.2531,,,,,
3244.81,-0.2009,1.2459,,,,,
3248.96,-0.2021,1.2386,,,,,
3253.11,-0.2031,1.2313,,,,,
3257.26,-0.2041,1.2241,,,,,
3261.41,-0.2051,1.2169,,,,,
3265.56,-0.2061,1.2096,,,,,
3269.71,-0.2071,1.2023,,,,,
3273.86,-0.2081,1.195,,,,,
3278.01,-0.2091,1.1877,,,,,
3282.16,-0.21,1.1805,,,,,
3286.31,-0.2109,1.1732,,,,,
3290.46,-0.2117,1.166,,,,,
3294.61,-0.2126,1.1587,,,,,
3298.76,-0.2135,1.1513,,,,,
3302.9,-0.2143,1.144,,,,,
3307.05,-0.2152,1.1366,,,,,
3311.2,-0.2159,1.1293,,,,,
3315.35,-0.2167,1.1219,,,,,
3319.5,-0.2174,1.1146,,,,,
3323.65,-0.2182,1.1072,,,,,
3327.8,-0.2189,1.0997,,,,,
3331.95,-0.2197,1.0923,,,,,
3336.1,-0.2204,1.0848,,,,,
3340.25,-0.2212,1.0772,,,,,
3344.4,-0.2218,1.0697,,,,,
3348.55,-0.2225,1.0622,,,,,
3352.7,-0.2231,1.0547,,,,,
3356.85,-0.2237,1.0471,,,,,
3361,-0.2243,1.0395,,,,,
3365.15,-0.225,1.0318,,,,,
3369.29,-0.2256,1.0241,,,,,
3373.44,-0.2262,1.0163,,,,,
3377.59,-0.2268,1.0086,,,,,
3381.74,-0.2273,1.0008,,,,,
3385.89,-0.2278,0.993,,,,,
3390.04,-0.2284,0.9851,,,,,
3394.19,-0.2289,0.9772,,,,,
3398.34,-0.2294,0.9693,,,,,
3402.49,-0.2299,0.9613,,,,,
3406.64,-0.2304,0.9532,,,,,
3410.79,-0.2309,0.9451,,,,,
3414.94,-0.2314,0.937,,,,,
3419.09,-0.2317,0.9289,,,,,
3423.24,-0.2322,0.9206,,,,,
3427.39,-0.2326,0.9123,,,,,
3431.54,-0.233,0.904,,,,,
3435.68,-0.2334,0.8956,,,,,
3439.83,-0.2338,0.8872,,,,,
3443.98,-0.2342,0.8787,,,,,
3448.13,-0.2346,0.8702,,,,,
3452.28,-0.2349,0.8616,,,,,
3456.43,-0.2353,0.8529,,,,,
3460.58,-0.2356,0.8442,,,,,
3464.73,-0.2359,0.8353,,,,,
3468.88,-0.2362,0.8266,,,,,
3473.03,-0.2365,0.8176,,,,,
3477.18,-0.2368,0.8086,,,,,
3481.33,-0.237,0.7996,,,,,
3485.48,-0.2372,0.7905,,,,,
3489.63,-0.2375,0.7812,,,,,
3493.78,-0.2377,0.772,,,,,
3497.93,-0.2379,0.7627,,,,,
3502.07,-0.2381,0.7533,,,,,
3506.22,-0.2383,0.7438,,,,,
3510.37,-0.2385,0.7341,,,,,
3514.52,-0.2386,0.7245,,,,,
3518.67,-0.2388,0.7148,,,,,
3522.82,-0.239,0.7049,,,,,
3526.97,-0.239,0.6951,,,,,
3531.12,-0.2391,0.6851,,,,,
3535.27,-0.2392,0.6751,,,,,
3539.42,-0.2392,0.6649,,,,,
3543.57,-0.2393,0.6546,,,,,
3547.72,-0.2393,0.6443,,,,,
3551.87,-0.2392,0.6339,,,,,
3556.02,-0.2392,0.6234,,,,,
3560.17,-0.2393,0.6127,,,,,
3564.32,-0.2392,0.602,,,,,
3568.46,-0.2391,0.5912,,,,,
3572.61,-0.239,0.5804,,,,,
3576.76,-0.2388,0.5694,,,,,
3580.91,-0.2387,0.5583,,,,,
3585.06,-0.2385,0.5471,,,,,
3589.21,-0.2383,0.5357,,,,,
3593.36,-0.2381,0.5243,,,,,
3597.51,-0.2378,0.5128,,,,,
3601.66,-0.2376,0.5011,,,,,
3605.81,-0.2372,0.4895,,,,,
3609.96,-0.2369,0.4776,,,,,
3614.11,-0.2366,0.4657,,,,,
3618.26,-0.2362,0.4535,,,,,
3622.41,-0.2357,0.4414,,,,,
3626.56,-0.2352,0.4292,,,,,
3630.71,-0.2347,0.4168,,,,,
3634.85,-0.2343,0.4042,,,,,
3639,-0.2337,0.3916,,,,,
3643.15,-0.2331,0.3788,,,,,
3647.3,-0.2324,0.3659,,,,,
3651.45,-0.2317,0.353,,,,,
3655.6,-0.231,0.3399,,,,,
3659.75,-0.2302,0.3267,,,,,
3663.9,-0.2294,0.3133,,,,,
3668.05,-0.2285,0.2998,,,,,
3672.2,-0.2276,0.2862,,,,,
3676.35,-0.2266,0.2726,,,,,
3680.5,-0.2256,0.2588,,,,,
3684.65,-0.2245,0.2448,,,,,
3688.8,-0.2234,0.2307,,,,,
3692.95,-0.2222,0.2166,,,,,
3697.1,-0.221,0.2023,,,,,
3701.24,-0.2196,0.1879,,,,,
3705.39,-0.2182,0.1734,,,,,
3709.54,-0.2167,0.1588,,,,,
3713.69,-0.2152,0.144,,,,,
3717.84,-0.2136,0.1292,,,,,
3721.99,-0.212,0.1141,,,,,
3726.14,-0.2102,0.0991,,,,,
3730.29,-0.2085,0.0839,,,,,
3734.44,-0.2066,0.0686,,,,,
3738.59,-0.2046,0.0532,,,,,
3742.74,-0.2025,0.0377,,,,,
3746.89,-0.2003,0.0221,,,,,
3751.04,-0.1981,0.0064,,,,,
3755.19,-0.1957,-0.0093,,,,,
3759.34,-0.1933,-0.0252,,,,,
3763.49,-0.1907,-0.0411,,,,,
3767.63,-0.1881,-0.0571,,,,,
3771.78,-0.1853,-0.0732,,,,,
3775.93,-0.1824,-0.0893,,,,,
3780.08,-0.1794,-0.1055,,,,,
3784.23,-0.1763,-0.1218,,,,,
3788.38,-0.1731,-0.1382,,,,,
3792.53,-0.1697,-0.1545,,,,,
3796.68,-0.1663,-0.171,,,,,
3800.83,-0.1627,-0.1874,,,,,
3804.98,-0.1589,-0.2039,,,,,
3809.13,-0.1551,-0.2204,,,,,
3813.28,-0.1511,-0.2369,,,,,
3817.43,-0.147,-0.2534,,,,,
3821.58,-0.1427,-0.2699,,,,,
3825.73,-0.1383,-0.2864,,,,,
3829.88,-0.1336,-0.3028,,,,,
3834.02,-0.1289,-0.3191,,,,,
3838.17,-0.124,-0.3355,,,,,
3842.32,-0.1189,-0.3517,,,,,
3846.47,-0.1137,-0.368,,,,,
3850.62,-0.1083,-0.3841,,,,,
3854.77,-0.1027,-0.4,,,,,
3858.92,-0.097,-0.4159,,,,,
3863.07,-0.091,-0.4316,,,,,
3867.22,-0.0849,-0.4472,,,,,
3871.37,-0.0787,-0.4626,,,,,
3875.52,-0.0722,-0.4778,,,,,
3879.67,-0.0656,-0.4928,,,,,
3883.82,-0.0587,-0.5076,,,,,
3887.97,-0.0518,-0.5222,,,,,
3892.12,-0.0445,-0.5364,,,,,
3896.27,-0.0371,-0.5504,,,,,
3900.41,-0.0296,-0.5642,,,,,
3904.56,-0.0218,-0.5774,,,,,
3908.71,-0.0139,-0.5905,,,,,
3912.86,-0.0058,-0.6031,,,,,
3917.01,0.0025,-0.6155,,,,,
3921.16,0.011,-0.6273,,,,,
3925.31,0.0196,-0.6387,,,,,
3929.46,0.0285,-0.6496,,,,,
3933.61,0.0374,-0.6601,,,,,
3937.76,0.0466,-0.67,,,,,
3941.91,0.0559,-0.6794,,,,,
3946.06,0.0654,-0.6883,,,,,
3950.21,0.075,-0.6965,,,,,
3954.36,0.0847,-0.7042,,,,,
3958.51,0.0946,-0.7111,,,,,
3962.66,0.1045,-0.7175,,,,,
3966.8,0.1147,-0.7231,,,,,
3970.95,0.1248,-0.728,,,,,
3975.1,0.135,-0.7322,,,,,
3979.25,0.1454,-0.7355,,,,,
3983.4,0.1558,-0.7381,,,,,
3987.55,0.1663,-0.7399,,,,,
3991.7,0.1767,-0.7408,,,,,
3995.85,0.1872,-0.7409,,,,,
4000,0.1976,-0.7401,,,,,
4004.15,0.208,-0.7384,,,,,
4008.3,0.2183,-0.7358,,,,,
4012.45,0.2286,-0.7322,,,,,
4016.6,0.2389,-0.7277,,,,,
4020.75,0.2489,-0.7223,,,,,
4024.9,0.2588,-0.7158,,,,,
4029.05,0.2686,-0.7083,,,,,
4033.2,0.2781,-0.6999,,,,,
4037.34,0.2874,-0.6906,,,,,
4041.49,0.2965,-0.6802,,,,,
4045.64,0.3053,-0.6688,,,,,
4049.79,0.3138,-0.6564,,,,,
4053.94,0.3219,-0.6431,,,,,
4058.09,0.3297,-0.6288,,,,,
4062.24,0.337,-0.6135,,,,,
4066.39,0.3441,-0.5972,,,,,
4070.54,0.3506,-0.5801,,,,,
4074.69,0.3565,-0.5621,,,,,
4078.84,0.3621,-0.5432,,,,,
4082.99,0.367,-0.5235,,,,,
4087.14,0.3714,-0.5029,,,,,
4091.29,0.3752,-0.4816,,,,,
4095.44,0.3784,-0.4595,,,,,
4099.59,0.3809,-0.4368,,,,,
4103.73,0.3827,-0.4134,,,,,
4107.88,0.3839,-0.3893,,,,,
4112.03,0.3843,-0.3648,,,,,
4116.18,0.384,-0.3398,,,,,
4120.33,0.3828,-0.3143,,,,,
4124.48,0.381,-0.2884,,,,,
4128.63,0.3784,-0.2622,,,,,
4132.78,0.375,-0.2358,,,,,
4136.93,0.3708,-0.2092,,,,,
4141.08,0.3658,-0.1824,,,,,
4145.23,0.3599,-0.1556,,,,,
4149.38,0.3533,-0.1287,,,,,
4153.53,0.3458,-0.102,,,,,
4157.68,0.3376,-0.0753,,,,,
4161.83,0.3285,-0.0488,,,,,
4165.98,0.3187,-0.0226,,,,,
4170.12,0.3081,0.0033,,,,,
4174.27,0.2968,0.0288,,,,,
4178.42,0.2847,0.054,,,,,
4182.57,0.2719,0.0786,,,,,
4186.72,0.2584,0.1026,,,,,
4190.87,0.2443,0.1261,,,,,
4195.02,0.2295,0.1489,,,,,
4199.17,0.2141,0.1711,,,,,
4203.32,0.1982,0.1926,,,,,
4207.47,0.1817,0.2132,,,,,
4211.62,0.1647,0.2331,,,,,
4215.77,0.1473,0.2521,,,,,
4219.92,0.1294,0.2704,,,,,
4224.07,0.1112,0.2877,,,,,
4228.22,0.0926,0.3041,,,,,
4232.37,0.0737,0.3197,,,,,
4236.51,0.0546,0.3343,,,,,
4240.66,0.0352,0.348,,,,,
4244.81,0.0158,0.3608,,,,,
4248.96,-0.004,0.3726,,,,,
4253.11,-0.0237,0.3835,,,,,
4257.26,-0.0435,0.3935,,,,,
4261.41,-0.0633,0.4027,,,,,
4265.56,-0.0831,0.4109,,,,,
4269.71,-0.1028,0.4182,,,,,
4273.86,-0.1225,0.4247,,,,,
4278.01,-0.142,0.4304,,,,,
4282.16,-0.1612,0.4353,,,,,
4286.31,-0.1804,0.4394,,,,,
4290.46,-0.1992,0.4427,,,,,
4294.61,-0.2179,0.4453,,,,,
4298.76,-0.2362,0.4472,,,,,
4302.9,-0.2542,0.4485,,,,,
4307.05,-0.2718,0.4492,,,,,
4311.2,-0.2891,0.4493,,,,,
4315.35,-0.306,0.4488,,,,,
4319.5,-0.3225,0.4478,,,,,
4323.65,-0.3386,0.4463,,,,,
4327.8,-0.3543,0.4443,,,,,
4331.95,-0.3695,0.4419,,,,,
4336.1,-0.3842,0.4392,,,,,
4340.25,-0.3985,0.4361,,,,,
4344.4,-0.4123,0.4327,,,,,
4348.55,-0.4256,0.429,,,,,
4352.7,-0.4385,0.425,,,,,
4356.85,-0.4508,0.4209,,,,,
4361,-0.4627,0.4165,,,,,
4365.15,-0.474,0.4119,,,,,
4369.29,-0.4848,0.4073,,,,,
4373.44,-0.4952,0.4025,,,,,
4377.59,-0.505,0.3976,,,,,
4381.74,-0.5144,0.3926,,,,,
4385.89,-0.5233,0.3876,,,,,
4390.04,-0.5317,0.3826,,,,,
4394.19,-0.5396,0.3776,,,,,
4398.34,-0.5471,0.3725,,,,,
4402.49,-0.5541,0.3676,,,,,
4406.64,-0.5607,0.3626,,,,,
4410.79,-0.5668,0.3578,,,,,
4414.94,-0.5725,0.353,,,,,
4419.09,-0.5778,0.3483,,,,,
4423.24,-0.5826,0.3438,,,,,
4427.39,-0.5871,0.3392,,,,,
4431.54,-0.5911,0.3349,,,,,
4435.68,-0.5948,0.3307,,,,,
4439.83,-0.5981,0.3266,,,,,
4443.98,-0.601,0.3227,,,,,
4448.13,-0.6036,0.3189,,,,,
4452.28,-0.6058,0.3153,,,,,
4456.43,-0.6077,0.3118,,,,,
4460.58,-0.6093,0.3085,,,,,
4464.73,-0.6106,0.3053,,,,,
4468.88,-0.6116,0.3023,,,,,
4473.03,-0.6124,0.2995,,,,,
4477.18,-0.6128,0.2969,,,,,
4481.33,-0.6129,0.2945,,,,,
4485.48,-0.6129,0.2922,,,,,
4489.63,-0.6126,0.2901,,,,,
4493.78,-0.612,0.2881,,,,,
4497.93,-0.6112,0.2864,,,,,
4502.07,-0.6103,0.2848,,,,,
4506.22,-0.609,0.2834,,,,,
4510.37,-0.6077,0.2821,,,,,
4514.52,-0.6061,0.281,,,,,
4518.67,-0.6043,0.2801,,,,,
4522.82,-0.6024,0.2793,,,,,
4526.97,-0.6003,0.2787,,,,,
4531.12,-0.5981,0.2782,,,,,
4535.27,-0.5957,0.278,,,,,
4539.42,-0.5933,0.2777,,,,,
4543.57,-0.5906,0.2777,,,,,
4547.72,-0.5879,0.2778,,,,,
4551.87,-0.5849,0.2781,,,,,
4556.02,-0.582,0.2784,,,,,
4560.17,-0.5789,0.279,,,,,
4564.32,-0.5757,0.2796,,,,,
4568.46,-0.5724,0.2804,,,,,
4572.61,-0.569,0.2812,,,,,
4576.76,-0.5657,0.2821,,,,,
4580.91,-0.5621,0.2832,,,,,
4585.06,-0.5586,0.2844,,,,,
4589.21,-0.5549,0.2857,,,,,
4593.36,-0.5512,0.2871,,,,,
4597.51,-0.5474,0.2886,,,,,
4601.66,-0.5436,0.2902,,,,,
4605.81,-0.5398,0.2918,,,,,
4609.96,-0.5359,0.2935,,,,,
4614.11,-0.532,0.2954,,,,,
4618.26,-0.5279,0.2973,,,,,
4622.41,-0.524,0.2993,,,,,
4626.56,-0.52,0.3013,,,,,
4630.71,-0.5159,0.3033,,,,,
4634.85,-0.5118,0.3056,,,,,
4639,-0.5078,0.3077,,,,,
4643.15,-0.5036,0.31,,,,,
4647.3,-0.4995,0.3124,,,,,
4651.45,-0.4954,0.3147,,,,,
4655.6,-0.4913,0.3171,,,,,
4659.75,-0.4872,0.3196,,,,,
4663.9,-0.4829,0.3222,,,,,
4668.05,-0.4789,0.3247,,,,,
4672.2,-0.4747,0.3273,,,,,
4676.35,-0.4705,0.33,,,,,
4680.5,-0.4664,0.3326,,,,,
4684.65,-0.4623,0.3353,,,,,
4688.8,-0.4582,0.338,,,,,
4692.95,-0.4541,0.3408,,,,,
4697.1,-0.4499,0.3436,,,,,
4701.24,-0.4459,0.3463,,,,,
4705.39,-0.4417,0.3492,,,,,
4709.54,-0.4377,0.352,,,,,
4713.69,-0.4337,0.3548,,,,,
4717.84,-0.4296,0.3577,,,,,
4721.99,-0.4256,0.3606,,,,,
4726.14,-0.4216,0.3634,,,,,
4730.29,-0.4177,0.3663,,,,,
4734.44,-0.4136,0.3693,,,,,
4738.59,-0.4097,0.3721,,,,,
4742.74,-0.4058,0.3751,,,,,
4746.89,-0.4019,0.378,,,,,
4751.04,-0.398,0.3809,,,,,
4755.19,-0.3942,0.3838,,,,,
4759.34,-0.3904,0.3867,,,,,
4763.49,-0.3865,0.3897,,,,,
4767.63,-0.3828,0.3926,,,,,
4771.78,-0.379,0.3955,,,,,
4775.93,-0.3753,0.3984,,,,,
4780.08,-0.3716,0.4013,,,,,
4784.23,-0.3679,0.4042,,,,,
4788.38,-0.3643,0.4071,,,,,
4792.53,-0.3607,0.4099,,,,,
4796.68,-0.3571,0.4128,,,,,
4800.83,-0.3536,0.4156,,,,,
4804.98,-0.35,0.4185,,,,,
4809.13,-0.3465,0.4214,,,,,
4813.28,-0.343,0.4242,,,,,
4817.43,-0.3395,0.427,,,,,
4821.58,-0.3361,0.4298,,,,,
4825.73,-0.3327,0.4326,,,,,
4829.88,-0.3293,0.4354,,,,,
4834.02,-0.326,0.4381,,,,,
4838.17,-0.3227,0.4409,,,,,
4842.32,-0.3194,0.4436,,,,,
4846.47,-0.3161,0.4463,,,,,
4850.62,-0.3129,0.449,,,,,
4854.77,-0.3097,0.4517,,,,,
4858.92,-0.3065,0.4544,,,,,
4863.07,-0.3033,0.4571,,,,,
4867.22,-0.3002,0.4597,,,,,
4871.37,-0.2971,0.4623,,,,,
4875.52,-0.294,0.4649,,,,,
4879.67,-0.291,0.4675,,,,,
4883.82,-0.288,0.47,,,,,
4887.97,-0.285,0.4726,,,,,
4892.12,-0.282,0.4751,,,,,
4896.27,-0.2791,0.4776,,,,,
4900.41,-0.2762,0.48,,,,,
4904.56,-0.2733,0.4825,,,,,
4908.71,-0.2705,0.4849,,,,,
4912.86,-0.2676,0.4874,,,,,
4917.01,-0.2648,0.4897,,,,,
4921.16,-0.262,0.4921,,,,,
4925.31,-0.2593,0.4945,,,,,
4929.46,-0.2565,0.4969,,,,,
4933.61,-0.2538,0.4992,,,,,
4937.76,-0.2512,0.5015,,,,,
4941.91,-0.2485,0.5037,,,,,
4946.06,-0.2459,0.506,,,,,
4950.21,-0.2433,0.5083,,,,,
4954.36,-0.2407,0.5105,,,,,
4958.51,-0.2382,0.5126,,,,,
4962.66,-0.2356,0.5148,,,,,
4966.8,-0.2331,0.517,,,,,
4970.95,-0.2306,0.5191,,,,,
4975.1,-0.2282,0.5212,,,,,
4979.25,-0.2257,0.5233,,,,,
4983.4,-0.2233,0.5254,,,,,
4987.55,-0.221,0.5274,,,,,
4991.7,-0.2186,0.5294,,,,,
4995.85,-0.2162,0.5314,,,,,
5000,-0.2139,0.5334,,,,,
